# timestamp_ns, tran_x, tran_y, tran_z, quat_x, quat_y, quat_z, quat_w, scale, fusion_quality, v3
1608635117464772096,-10.108113,59.377501,1.233180,-0.666356,0.016029,0.002950,0.745456,0.965996,2
1608635117629772288,-10.102993,59.751210,1.295118,-0.666582,0.014800,0.004028,0.745274,0.965996,2
1608635117794772736,-10.106093,60.122056,1.346823,-0.666876,0.013103,0.004483,0.745040,0.965996,2
1608635117959773184,-10.108378,60.496005,1.399924,-0.666653,0.011125,0.004940,0.745269,0.965996,2
1608635118091773440,-10.111269,60.796531,1.447312,-0.667927,0.010266,0.005095,0.744139,0.965996,2
1608635118223773696,-10.110680,61.090579,1.494785,-0.669190,0.009919,0.005618,0.743004,0.965996,2
1608635118388774144,-10.109832,61.450466,1.550981,-0.668967,0.009372,0.006214,0.743207,0.965996,2
1608635118586774528,-10.116760,61.883770,1.603876,-0.668210,0.007612,0.005483,0.743914,0.965996,2
1608635118784775168,-10.115226,62.323681,1.676431,-0.667998,0.007573,0.006061,0.744100,0.965996,2
1608635118949775360,-10.110050,62.701260,1.729978,-0.668289,0.007681,0.006756,0.743832,0.965996,2
1608635119180776192,-10.115019,63.241335,1.806689,-0.667643,0.006686,0.006161,0.744426,0.965996,2
1608635119378776576,-10.119438,63.714617,1.878735,-0.666966,0.005833,0.005790,0.745043,0.965996,2
1608635119576776960,-10.124251,64.206408,1.944898,-0.668544,0.006159,0.006472,0.743619,0.965996,2
1608635119807777536,-10.127315,64.777593,2.031190,-0.669228,0.004936,0.005720,0.743019,0.965996,2
1608635120038778112,-10.131838,65.354562,2.111377,-0.669497,0.004550,0.006082,0.742776,0.965996,2
1608635120269778688,-10.137242,65.937785,2.192479,-0.669698,0.004184,0.006132,0.742596,0.965996,2
1608635120467779072,-10.151606,66.450880,2.263502,-0.672065,0.002775,0.005117,0.740469,0.965996,2
1608635120698779648,-10.147917,67.035094,2.349471,-0.671230,0.003152,0.006830,0.741211,0.965996,2
1608635120896780032,-10.159809,67.537928,2.417279,-0.670840,0.002087,0.005989,0.741575,0.965996,2
